Date,Last Value
2016-07-12 00:00:00,53.209999
2016-07-13 00:00:00,53.509998
2016-07-14 00:00:00,53.740002
2016-07-15 00:00:00,53.700001
2016-07-18 00:00:00,53.959999
2016-07-19 00:00:00,53.09
2016-07-20 00:00:00,55.91
2016-07-21 00:00:00,55.799999
2016-07-22 00:00:00,56.57
2016-07-25 00:00:00,56.73
2016-07-26 00:00:00,56.759998
2016-07-27 00:00:00,56.189999
2016-07-28 00:00:00,56.209999
2016-07-29 00:00:00,56.68
2016-08-01 00:00:00,56.580002
2016-08-02 00:00:00,56.580002
2016-08-03 00:00:00,56.970001
2016-08-04 00:00:00,57.389999
2016-08-05 00:00:00,57.959999
2016-08-08 00:00:00,58.060001
2016-08-09 00:00:00,58.200001
2016-08-10 00:00:00,58.02
2016-08-11 00:00:00,58.299999
2016-08-12 00:00:00,57.939999
2016-08-15 00:00:00,58.119999
2016-08-16 00:00:00,57.439999
2016-08-17 00:00:00,57.560001
2016-08-18 00:00:00,57.599998
2016-08-19 00:00:00,57.619999
2016-08-22 00:00:00,57.669998
2016-08-23 00:00:00,57.889999
2016-08-24 00:00:00,57.950001
2016-08-25 00:00:00,58.169998
2016-08-26 00:00:00,58.029999
2016-08-29 00:00:00,58.099998
2016-08-30 00:00:00,57.889999
2016-08-31 00:00:00,57.459999
2016-09-01 00:00:00,57.59
2016-09-02 00:00:00,57.669998
2016-09-06 00:00:00,57.610001
2016-09-07 00:00:00,57.66
2016-09-08 00:00:00,57.43
2016-09-09 00:00:00,56.209999
2016-09-12 00:00:00,57.049999
2016-09-13 00:00:00,56.529999
2016-09-14 00:00:00,56.259998
2016-09-15 00:00:00,57.189999
2016-09-16 00:00:00,57.25
2016-09-19 00:00:00,56.93
2016-09-20 00:00:00,56.810001
2016-09-21 00:00:00,57.759998
2016-09-22 00:00:00,57.82
2016-09-23 00:00:00,57.43
2016-09-26 00:00:00,56.900002
2016-09-27 00:00:00,57.950001
2016-09-28 00:00:00,58.029999
2016-09-29 00:00:00,57.400002
2016-09-30 00:00:00,57.599998
2016-10-03 00:00:00,57.419998
2016-10-04 00:00:00,57.240002
2016-10-05 00:00:00,57.639999
2016-10-06 00:00:00,57.740002
2016-10-07 00:00:00,57.799999
2016-10-10 00:00:00,58.040001
2016-10-11 00:00:00,57.189999
2016-10-12 00:00:00,57.110001
2016-10-13 00:00:00,56.919998
2016-10-14 00:00:00,57.419998
2016-10-17 00:00:00,57.220001
2016-10-18 00:00:00,57.66
2016-10-19 00:00:00,57.529999
2016-10-20 00:00:00,57.25
2016-10-21 00:00:00,59.66
2016-10-24 00:00:00,61
2016-10-25 00:00:00,60.990002
2016-10-26 00:00:00,60.630001
2016-10-27 00:00:00,60.099998
2016-10-28 00:00:00,59.869999
2016-10-31 00:00:00,59.919998
2016-11-01 00:00:00,59.799999
2016-11-02 00:00:00,59.43
2016-11-03 00:00:00,59.209999
2016-11-04 00:00:00,58.709999
2016-11-07 00:00:00,60.419998
2016-11-08 00:00:00,60.470001
2016-11-09 00:00:00,60.169998
2016-11-10 00:00:00,58.700001
2016-11-11 00:00:00,59.02
2016-11-14 00:00:00,58.119999
2016-11-15 00:00:00,58.869999
2016-11-16 00:00:00,59.650002
2016-11-17 00:00:00,60.639999
2016-11-18 00:00:00,60.349998
2016-11-21 00:00:00,60.860001
2016-11-22 00:00:00,61.119999
2016-11-23 00:00:00,60.400002
2016-11-25 00:00:00,60.529999
2016-11-28 00:00:00,60.610001
2016-11-29 00:00:00,61.09
2016-11-30 00:00:00,60.259998
2016-12-01 00:00:00,59.200001
2016-12-02 00:00:00,59.25
2016-12-05 00:00:00,60.220001
2016-12-06 00:00:00,59.950001
2016-12-07 00:00:00,61.369999
2016-12-08 00:00:00,61.009998
2016-12-09 00:00:00,61.970001
2016-12-12 00:00:00,62.169998
2016-12-13 00:00:00,62.98
2016-12-14 00:00:00,62.68
2016-12-15 00:00:00,62.580002
2016-12-16 00:00:00,62.299999
2016-12-19 00:00:00,63.619999
2016-12-20 00:00:00,63.540001
2016-12-21 00:00:00,63.540001
2016-12-22 00:00:00,63.549999
2016-12-23 00:00:00,63.240002
2016-12-27 00:00:00,63.279999
2016-12-28 00:00:00,62.990002
2016-12-29 00:00:00,62.900002
2016-12-30 00:00:00,62.139999
2017-01-03 00:00:00,62.580002
2017-01-04 00:00:00,62.299999
2017-01-05 00:00:00,62.299999
2017-01-06 00:00:00,62.84
2017-01-09 00:00:00,62.639999
2017-01-10 00:00:00,62.619999
2017-01-11 00:00:00,63.189999
2017-01-12 00:00:00,62.610001
2017-01-13 00:00:00,62.700001
2017-01-17 00:00:00,62.529999
2017-01-18 00:00:00,62.5
2017-01-19 00:00:00,62.299999
2017-01-20 00:00:00,62.740002
2017-01-23 00:00:00,62.959999
2017-01-24 00:00:00,63.52
2017-01-25 00:00:00,63.68
2017-01-26 00:00:00,64.269997
2017-01-27 00:00:00,65.779999
2017-01-30 00:00:00,65.129997
2017-01-31 00:00:00,64.650002
2017-02-01 00:00:00,63.580002
2017-02-02 00:00:00,63.169998
2017-02-03 00:00:00,63.68
2017-02-06 00:00:00,63.639999
2017-02-07 00:00:00,63.43
2017-02-08 00:00:00,63.34
2017-02-09 00:00:00,64.059998
2017-02-10 00:00:00,64
2017-02-13 00:00:00,64.720001
2017-02-14 00:00:00,64.57
2017-02-15 00:00:00,64.529999
2017-02-16 00:00:00,64.519997
2017-02-17 00:00:00,64.620003
2017-02-21 00:00:00,64.489998
2017-02-22 00:00:00,64.360001
2017-02-23 00:00:00,64.620003
2017-02-24 00:00:00,64.620003
2017-02-27 00:00:00,64.230003
2017-02-28 00:00:00,63.98
2017-03-01 00:00:00,64.940002
2017-03-02 00:00:00,64.010002
2017-03-03 00:00:00,64.25
2017-03-06 00:00:00,64.269997
2017-03-07 00:00:00,64.400002
2017-03-08 00:00:00,64.989998
2017-03-09 00:00:00,64.730003
2017-03-10 00:00:00,64.93
2017-03-13 00:00:00,64.709999
2017-03-14 00:00:00,64.410004
2017-03-15 00:00:00,64.75
2017-03-16 00:00:00,64.639999
2017-03-17 00:00:00,64.870003
2017-03-20 00:00:00,64.93
2017-03-21 00:00:00,64.209999
2017-03-22 00:00:00,65.029999
2017-03-23 00:00:00,64.870003
2017-03-24 00:00:00,64.980003
2017-03-27 00:00:00,65.099998
2017-03-28 00:00:00,65.290001
2017-03-29 00:00:00,65.470001
2017-03-30 00:00:00,65.709999
2017-03-31 00:00:00,65.860001
2017-04-03 00:00:00,65.550003
2017-04-04 00:00:00,65.730003
2017-04-05 00:00:00,65.559998
2017-04-06 00:00:00,65.730003
2017-04-07 00:00:00,65.68
2017-04-10 00:00:00,65.529999
2017-04-11 00:00:00,65.480003
2017-04-12 00:00:00,65.230003
2017-04-13 00:00:00,64.949997
2017-04-17 00:00:00,65.480003
2017-04-18 00:00:00,65.389999
2017-04-19 00:00:00,65.040001
2017-04-20 00:00:00,65.5
2017-04-21 00:00:00,66.400002
2017-04-24 00:00:00,67.529999
2017-04-25 00:00:00,67.919998
2017-04-26 00:00:00,67.830002
2017-04-27 00:00:00,68.269997
2017-04-28 00:00:00,68.459999
2017-05-01 00:00:00,69.410004
2017-05-02 00:00:00,69.300003
2017-05-03 00:00:00,69.080002
2017-05-04 00:00:00,68.809998
2017-05-05 00:00:00,69
2017-05-08 00:00:00,68.940002
2017-05-09 00:00:00,69.040001
2017-05-10 00:00:00,69.309998
2017-05-11 00:00:00,68.459999
2017-05-12 00:00:00,68.379997
2017-05-15 00:00:00,68.43
2017-05-16 00:00:00,69.410004
2017-05-17 00:00:00,67.480003
2017-05-18 00:00:00,67.709999
2017-05-19 00:00:00,67.690002
2017-05-22 00:00:00,68.449997
2017-05-23 00:00:00,68.68
2017-05-24 00:00:00,68.769997
2017-05-25 00:00:00,69.620003
2017-05-26 00:00:00,69.959999
2017-05-30 00:00:00,70.410004
2017-05-31 00:00:00,69.839996
2017-06-01 00:00:00,70.099998
2017-06-02 00:00:00,71.760002
2017-06-05 00:00:00,72.279999
2017-06-06 00:00:00,72.519997
2017-06-07 00:00:00,72.389999
2017-06-08 00:00:00,71.949997
2017-06-09 00:00:00,70.32
2017-06-12 00:00:00,69.779999
2017-06-13 00:00:00,70.650002
2017-06-14 00:00:00,70.269997
2017-06-15 00:00:00,69.900002
2017-06-16 00:00:00,70
2017-06-19 00:00:00,70.870003
2017-06-20 00:00:00,69.910004
2017-06-21 00:00:00,70.269997
2017-06-22 00:00:00,70.260002
2017-06-23 00:00:00,71.209999
2017-06-26 00:00:00,70.529999
2017-06-27 00:00:00,69.209999
2017-06-28 00:00:00,69.800003
2017-06-29 00:00:00,68.489998
2017-06-30 00:00:00,68.93
2017-07-03 00:00:00,68.169998
2017-07-05 00:00:00,69.080002
2017-07-06 00:00:00,68.57
2017-07-07 00:00:00,69.459999
2017-07-10 00:00:00,69.980003
2017-07-11 00:00:00,69.989998
2017-07-12 00:00:00,71.150002
2017-07-13 00:00:00,71.769997
2017-07-14 00:00:00,72.779999
2017-07-17 00:00:00,73.349998
2017-07-18 00:00:00,73.300003
2017-07-19 00:00:00,73.860001
2017-07-20 00:00:00,74.220001
2017-07-21 00:00:00,73.790001
2017-07-24 00:00:00,73.599998
2017-07-25 00:00:00,74.190002
2017-07-26 00:00:00,74.050003
2017-07-27 00:00:00,73.160004
2017-07-28 00:00:00,73.040001
2017-07-31 00:00:00,72.699997
2017-08-01 00:00:00,72.580002
2017-08-02 00:00:00,72.260002
2017-08-03 00:00:00,72.150002
2017-08-04 00:00:00,72.68
2017-08-07 00:00:00,72.400002
2017-08-08 00:00:00,72.790001
2017-08-09 00:00:00,72.470001
2017-08-10 00:00:00,71.410004
2017-08-11 00:00:00,72.5
2017-08-14 00:00:00,73.589996
2017-08-15 00:00:00,73.220001
2017-08-16 00:00:00,73.650002
2017-08-17 00:00:00,72.400002
2017-08-18 00:00:00,72.489998
2017-08-21 00:00:00,72.150002
2017-08-22 00:00:00,73.160004
2017-08-23 00:00:00,72.720001
2017-08-24 00:00:00,72.690002
2017-08-25 00:00:00,72.82
2017-08-28 00:00:00,72.830002
2017-08-29 00:00:00,73.050003
2017-08-30 00:00:00,74.010002
2017-08-31 00:00:00,74.769997
2017-09-01 00:00:00,73.940002
2017-09-05 00:00:00,73.610001
2017-09-06 00:00:00,73.400002
2017-09-07 00:00:00,74.339996
2017-09-08 00:00:00,73.980003
2017-09-11 00:00:00,74.760002
2017-09-12 00:00:00,74.68
2017-09-13 00:00:00,75.209999
2017-09-14 00:00:00,74.769997
2017-09-15 00:00:00,75.309998
2017-09-18 00:00:00,75.160004
2017-09-19 00:00:00,75.440002
2017-09-20 00:00:00,74.940002
2017-09-21 00:00:00,74.209999
2017-09-22 00:00:00,74.410004
2017-09-25 00:00:00,73.260002
2017-09-26 00:00:00,73.260002
2017-09-27 00:00:00,73.849998
2017-09-28 00:00:00,73.870003
2017-09-29 00:00:00,74.489998
2017-10-02 00:00:00,74.610001
2017-10-03 00:00:00,74.260002
2017-10-04 00:00:00,74.690002
2017-10-05 00:00:00,75.970001
2017-10-06 00:00:00,76
2017-10-09 00:00:00,76.290001
2017-10-10 00:00:00,76.290001
2017-10-11 00:00:00,76.419998
2017-10-12 00:00:00,77.120003
2017-10-13 00:00:00,77.489998
2017-10-16 00:00:00,77.650002
2017-10-17 00:00:00,77.589996
2017-10-18 00:00:00,77.610001
2017-10-19 00:00:00,77.910004
2017-10-20 00:00:00,78.809998
2017-10-23 00:00:00,78.830002
2017-10-24 00:00:00,78.860001
2017-10-25 00:00:00,78.629997
2017-10-26 00:00:00,78.760002
2017-10-27 00:00:00,83.809998
2017-10-30 00:00:00,83.889999
2017-10-31 00:00:00,83.18
2017-11-01 00:00:00,83.18
2017-11-02 00:00:00,84.050003
2017-11-03 00:00:00,84.139999
2017-11-06 00:00:00,84.470001
2017-11-07 00:00:00,84.269997
2017-11-08 00:00:00,84.559998
2017-11-09 00:00:00,84.089996
2017-11-10 00:00:00,83.870003
2017-11-13 00:00:00,83.93
2017-11-14 00:00:00,84.050003
2017-11-15 00:00:00,82.980003
2017-11-16 00:00:00,83.199997
2017-11-17 00:00:00,82.400002
2017-11-20 00:00:00,82.529999
2017-11-21 00:00:00,83.720001
2017-11-22 00:00:00,83.110001
2017-11-24 00:00:00,83.260002
2017-11-27 00:00:00,83.870003
2017-11-28 00:00:00,84.879997
2017-11-29 00:00:00,83.339996
2017-11-30 00:00:00,84.169998
2017-12-01 00:00:00,84.260002
2017-12-04 00:00:00,81.080002
2017-12-05 00:00:00,81.589996
2017-12-06 00:00:00,82.779999
2017-12-07 00:00:00,82.489998
2017-12-08 00:00:00,84.160004
2017-12-11 00:00:00,85.230003
2017-12-12 00:00:00,85.580002
2017-12-13 00:00:00,85.349998
2017-12-14 00:00:00,84.690002
2017-12-15 00:00:00,86.849998
2017-12-18 00:00:00,86.379997
2017-12-19 00:00:00,85.830002
2017-12-20 00:00:00,85.519997
2017-12-21 00:00:00,85.5
2017-12-22 00:00:00,85.510002
2017-12-26 00:00:00,85.400002
2017-12-27 00:00:00,85.709999
2017-12-28 00:00:00,85.720001
2017-12-29 00:00:00,85.540001
2018-01-02 00:00:00,85.949997
2018-01-03 00:00:00,86.349998
2018-01-04 00:00:00,87.110001
2018-01-05 00:00:00,88.190002
2018-01-08 00:00:00,88.279999
2018-01-09 00:00:00,88.220001
2018-01-10 00:00:00,87.82
2018-01-11 00:00:00,88.080002
2018-01-12 00:00:00,89.599998
2018-01-16 00:00:00,88.349998
2018-01-17 00:00:00,90.139999
2018-01-18 00:00:00,90.099998
2018-01-19 00:00:00,90
2018-01-22 00:00:00,91.610001
2018-01-23 00:00:00,91.900002
2018-01-24 00:00:00,91.82
2018-01-25 00:00:00,92.330002
2018-01-26 00:00:00,94.059998
2018-01-29 00:00:00,93.919998
2018-01-30 00:00:00,92.739998
2018-01-31 00:00:00,95.010002
2018-02-01 00:00:00,94.260002
2018-02-02 00:00:00,91.779999
2018-02-05 00:00:00,88
2018-02-06 00:00:00,91.330002
2018-02-07 00:00:00,89.610001
2018-02-08 00:00:00,85.010002
2018-02-09 00:00:00,88.18
2018-02-12 00:00:00,89.129997
2018-02-13 00:00:00,89.830002
2018-02-14 00:00:00,90.809998
2018-02-15 00:00:00,92.660004
2018-02-16 00:00:00,92
2018-02-20 00:00:00,92.720001
2018-02-21 00:00:00,91.489998
2018-02-22 00:00:00,91.730003
2018-02-23 00:00:00,94.059998
2018-02-26 00:00:00,95.419998
2018-02-27 00:00:00,94.199997
2018-02-28 00:00:00,93.769997
2018-03-01 00:00:00,92.849998
2018-03-02 00:00:00,93.050003
2018-03-05 00:00:00,93.639999
2018-03-06 00:00:00,93.32
2018-03-07 00:00:00,93.860001
2018-03-08 00:00:00,94.43
2018-03-09 00:00:00,96.540001
2018-03-12 00:00:00,96.769997
2018-03-13 00:00:00,94.410004
2018-03-14 00:00:00,93.849998
2018-03-15 00:00:00,94.18
2018-03-16 00:00:00,94.599998
2018-03-19 00:00:00,92.889999
2018-03-20 00:00:00,93.129997
2018-03-21 00:00:00,92.480003
2018-03-22 00:00:00,89.790001
2018-03-23 00:00:00,87.18
2018-03-26 00:00:00,93.779999
2018-03-27 00:00:00,89.470001
2018-03-28 00:00:00,89.389999
2018-03-29 00:00:00,91.269997
2018-04-02 00:00:00,88.519997
2018-04-03 00:00:00,89.709999
2018-04-04 00:00:00,92.330002
2018-04-05 00:00:00,92.379997
2018-04-06 00:00:00,90.230003
2018-04-09 00:00:00,90.769997
2018-04-10 00:00:00,92.879997
2018-04-11 00:00:00,91.860001
2018-04-12 00:00:00,93.580002
2018-04-13 00:00:00,93.080002
2018-04-16 00:00:00,94.169998
2018-04-17 00:00:00,96.07
2018-04-18 00:00:00,96.440002
2018-04-19 00:00:00,96.110001
2018-04-20 00:00:00,95
2018-04-23 00:00:00,95.349998
2018-04-24 00:00:00,93.120003
2018-04-25 00:00:00,92.309998
2018-04-26 00:00:00,94.260002
2018-04-27 00:00:00,95.82
2018-04-30 00:00:00,93.519997
2018-05-01 00:00:00,95
2018-05-02 00:00:00,93.510002
2018-05-03 00:00:00,94.07
2018-05-04 00:00:00,95.160004
2018-05-07 00:00:00,96.220001
2018-05-08 00:00:00,95.809998
2018-05-09 00:00:00,96.940002
2018-05-10 00:00:00,97.910004
2018-05-11 00:00:00,97.699997
2018-05-14 00:00:00,98.029999
2018-05-15 00:00:00,97.32
2018-05-16 00:00:00,97.150002
2018-05-17 00:00:00,96.18
2018-05-18 00:00:00,96.360001
2018-05-21 00:00:00,97.599998
2018-05-22 00:00:00,97.5
2018-05-23 00:00:00,98.660004
2018-05-24 00:00:00,98.309998
2018-05-25 00:00:00,98.360001
2018-05-29 00:00:00,98.010002
2018-05-30 00:00:00,98.949997
